# JMH version: 1.19
# VM version: JDK 15, VM 15+36-Ubuntu-1
# VM invoker: /usr/lib/jvm/java-15-openjdk-amd64/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: nl.pim16aap2.ProtocolLibBenchmark.BenchmarkRunner.benchmarkForwardedMethods

                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  41.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 2763.904 ns/op
                 benchmarkForwardedMethods·p1.00:   4076.000 ns/op

Iteration  14: 26.680 ±(99.9%) 0.691 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  40.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 2957.224 ns/op
                 benchmarkForwardedMethods·p1.00:   3164.000 ns/op

Iteration  15: 26.397 ±(99.9%) 0.431 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  40.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 529.616 ns/op
                 benchmarkForwardedMethods·p1.00:   3244.000 ns/op

Iteration  16: 26.173 ±(99.9%) 0.520 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  40.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 464.574 ns/op
                 benchmarkForwardedMethods·p1.00:   3604.000 ns/op

Iteration  17: 26.960 ±(99.9%) 0.791 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  40.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 2047.416 ns/op
                 benchmarkForwardedMethods·p1.00:   5704.000 ns/op

Iteration  18: 26.463 ±(99.9%) 0.695 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  40.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 1105.000 ns/op
                 benchmarkForwardedMethods·p1.00:   5464.000 ns/op

Iteration  19: 26.883 ±(99.9%) 0.590 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  40.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 2850.660 ns/op
                 benchmarkForwardedMethods·p1.00:   3236.000 ns/op

Iteration  20: 26.612 ±(99.9%) 0.956 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  40.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 3140.454 ns/op
                 benchmarkForwardedMethods·p1.00:   5520.000 ns/op


# Run progress: 70.00% complete, ETA 00:18:13
# Fork: 4 of 10
# Warmup Iteration   1: 91.970 ±(99.9%) 19.424 ns/op
# Warmup Iteration   2: 31.891 ±(99.9%) 6.627 ns/op
# Warmup Iteration   3: 26.605 ±(99.9%) 0.914 ns/op
# Warmup Iteration   4: 25.913 ±(99.9%) 0.932 ns/op
# Warmup Iteration   5: 26.293 ±(99.9%) 1.424 ns/op
# Warmup Iteration   6: 27.294 ±(99.9%) 0.450 ns/op
# Warmup Iteration   7: 26.082 ±(99.9%) 0.865 ns/op
# Warmup Iteration   8: 27.902 ±(99.9%) 1.624 ns/op
# Warmup Iteration   9: 26.183 ±(99.9%) 0.700 ns/op
# Warmup Iteration  10: 28.775 ±(99.9%) 1.658 ns/op
# Warmup Iteration  11: 27.288 ±(99.9%) 0.153 ns/op
# Warmup Iteration  12: 27.421 ±(99.9%) 0.251 ns/op
# Warmup Iteration  13: 26.810 ±(99.9%) 0.910 ns/op
# Warmup Iteration  14: 26.197 ±(99.9%) 1.072 ns/op
# Warmup Iteration  15: 26.440 ±(99.9%) 1.453 ns/op
# Warmup Iteration  16: 26.829 ±(99.9%) 0.962 ns/op
# Warmup Iteration  17: 27.946 ±(99.9%) 1.181 ns/op
# Warmup Iteration  18: 27.273 ±(99.9%) 0.953 ns/op
# Warmup Iteration  19: 28.153 ±(99.9%) 1.197 ns/op
# Warmup Iteration  20: 25.735 ±(99.9%) 0.322 ns/op
Iteration   1: 26.503 ±(99.9%) 0.562 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   40.000 ns/op
                 benchmarkForwardedMethods·p0.999:  80.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 2637.067 ns/op
                 benchmarkForwardedMethods·p1.00:   2812.000 ns/op

Iteration   2: 26.607 ±(99.9%) 0.430 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  70.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 410.857 ns/op
                 benchmarkForwardedMethods·p1.00:   2736.000 ns/op

Iteration   3: 26.580 ±(99.9%) 0.588 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  80.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 2921.499 ns/op
                 benchmarkForwardedMethods·p1.00:   3144.000 ns/op

Iteration   4: 27.536 ±(99.9%) 1.152 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  88.731 ns/op
                 benchmarkForwardedMethods·p0.9999: 4285.397 ns/op
                 benchmarkForwardedMethods·p1.00:   5936.000 ns/op

Iteration   5: 28.368 ±(99.9%) 0.861 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   31.000 ns/op
                 benchmarkForwardedMethods·p0.99:   40.000 ns/op
                 benchmarkForwardedMethods·p0.999:  71.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 2727.942 ns/op
                 benchmarkForwardedMethods·p1.00:   6088.000 ns/op

Iteration   6: 27.215 ±(99.9%) 1.042 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  80.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 4333.034 ns/op
                 benchmarkForwardedMethods·p1.00:   5912.000 ns/op

Iteration   7: 27.887 ±(99.9%) 0.965 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   31.000 ns/op
                 benchmarkForwardedMethods·p0.99:   40.000 ns/op
                 benchmarkForwardedMethods·p0.999:  92.593 ns/op
                 benchmarkForwardedMethods·p0.9999: 3468.248 ns/op
                 benchmarkForwardedMethods·p1.00:   7048.000 ns/op

Iteration   8: 28.345 ±(99.9%) 1.311 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   31.000 ns/op
                 benchmarkForwardedMethods·p0.99:   40.000 ns/op
                 benchmarkForwardedMethods·p0.999:  80.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 4330.832 ns/op
                 benchmarkForwardedMethods·p1.00:   9360.000 ns/op

Iteration   9: 27.967 ±(99.9%) 1.778 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   40.000 ns/op
                 benchmarkForwardedMethods·p0.999:  80.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 2545.749 ns/op
                 benchmarkForwardedMethods·p1.00:   15680.000 ns/op

Iteration  10: 26.540 ±(99.9%) 0.853 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  67.327 ns/op
                 benchmarkForwardedMethods·p0.9999: 449.218 ns/op
                 benchmarkForwardedMethods·p1.00:   6816.000 ns/op

Iteration  11: 26.672 ±(99.9%) 1.412 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  60.610 ns/op
                 benchmarkForwardedMethods·p0.9999: 6159.836 ns/op
                 benchmarkForwardedMethods·p1.00:   7480.000 ns/op

Iteration  12: 26.280 ±(99.9%) 0.529 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  40.599 ns/op
                 benchmarkForwardedMethods·p0.9999: 2515.219 ns/op
                 benchmarkForwardedMethods·p1.00:   2896.000 ns/op

Iteration  13: 26.210 ±(99.9%) 0.140 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  41.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 280.273 ns/op
                 benchmarkForwardedMethods·p1.00:   622.000 ns/op

Iteration  14: 27.041 ±(99.9%) 0.998 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  70.707 ns/op
                 benchmarkForwardedMethods·p0.9999: 3030.828 ns/op
                 benchmarkForwardedMethods·p1.00:   4816.000 ns/op

Iteration  15: 26.162 ±(99.9%) 1.012 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  60.686 ns/op
                 benchmarkForwardedMethods·p0.9999: 2450.116 ns/op
                 benchmarkForwardedMethods·p1.00:   6488.000 ns/op

Iteration  16: 26.983 ±(99.9%) 0.846 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  90.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 470.217 ns/op
                 benchmarkForwardedMethods·p1.00:   6440.000 ns/op

Iteration  17: 26.117 ±(99.9%) 0.826 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  40.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 3476.121 ns/op
                 benchmarkForwardedMethods·p1.00:   5624.000 ns/op

Iteration  18: 25.892 ±(99.9%) 0.669 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  40.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 3114.848 ns/op
                 benchmarkForwardedMethods·p1.00:   4048.000 ns/op

Iteration  19: 26.077 ±(99.9%) 0.593 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  40.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 119.007 ns/op
                 benchmarkForwardedMethods·p1.00:   3864.000 ns/op

Iteration  20: 27.638 ±(99.9%) 2.474 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  70.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 300.378 ns/op
                 benchmarkForwardedMethods·p1.00:   22784.000 ns/op


# Run progress: 71.11% complete, ETA 00:17:32
# Fork: 5 of 10
# Warmup Iteration   1: 104.687 ±(99.9%) 27.640 ns/op
# Warmup Iteration   2: 34.561 ±(99.9%) 6.141 ns/op
# Warmup Iteration   3: 26.589 ±(99.9%) 0.883 ns/op
# Warmup Iteration   4: 26.510 ±(99.9%) 0.957 ns/op
# Warmup Iteration   5: 26.705 ±(99.9%) 1.015 ns/op
# Warmup Iteration   6: 26.686 ±(99.9%) 0.912 ns/op
# Warmup Iteration   7: 26.568 ±(99.9%) 0.581 ns/op
# Warmup Iteration   8: 27.312 ±(99.9%) 0.624 ns/op
# Warmup Iteration   9: 26.905 ±(99.9%) 0.779 ns/op
# Warmup Iteration  10: 26.409 ±(99.9%) 0.382 ns/op
# Warmup Iteration  11: 26.490 ±(99.9%) 0.333 ns/op
# Warmup Iteration  12: 26.649 ±(99.9%) 0.114 ns/op
# Warmup Iteration  13: 26.537 ±(99.9%) 0.716 ns/op
# Warmup Iteration  14: 26.780 ±(99.9%) 1.014 ns/op
# Warmup Iteration  15: 26.081 ±(99.9%) 0.103 ns/op
# Warmup Iteration  16: 25.545 ±(99.9%) 0.265 ns/op
# Warmup Iteration  17: 26.022 ±(99.9%) 0.301 ns/op
# Warmup Iteration  18: 26.281 ±(99.9%) 0.752 ns/op
# Warmup Iteration  19: 27.031 ±(99.9%) 0.598 ns/op
# Warmup Iteration  20: 26.906 ±(99.9%) 0.632 ns/op
Iteration   1: 26.330 ±(99.9%) 0.394 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  70.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 190.959 ns/op
                 benchmarkForwardedMethods·p1.00:   3124.000 ns/op

Iteration   2: 25.938 ±(99.9%) 0.908 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  40.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 3210.804 ns/op
                 benchmarkForwardedMethods·p1.00:   5216.000 ns/op

Iteration   3: 26.113 ±(99.9%) 0.930 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  70.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 2753.920 ns/op
                 benchmarkForwardedMethods·p1.00:   5576.000 ns/op

Iteration   4: 26.033 ±(99.9%) 0.626 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  80.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 2127.213 ns/op
                 benchmarkForwardedMethods·p1.00:   4496.000 ns/op

Iteration   5: 25.578 ±(99.9%) 0.341 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  41.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 922.139 ns/op
                 benchmarkForwardedMethods·p1.00:   2604.000 ns/op

Iteration   6: 26.167 ±(99.9%) 0.730 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  56.571 ns/op
                 benchmarkForwardedMethods·p0.9999: 339.857 ns/op
                 benchmarkForwardedMethods·p1.00:   6168.000 ns/op

Iteration   7: 25.672 ±(99.9%) 0.376 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  50.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 349.379 ns/op
                 benchmarkForwardedMethods·p1.00:   2692.000 ns/op

Iteration   8: 25.728 ±(99.9%) 0.454 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  54.177 ns/op
                 benchmarkForwardedMethods·p0.9999: 309.418 ns/op
                 benchmarkForwardedMethods·p1.00:   2984.000 ns/op

Iteration   9: 26.181 ±(99.9%) 1.171 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  50.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 4866.979 ns/op
                 benchmarkForwardedMethods·p1.00:   7320.000 ns/op

Iteration  10: 26.949 ±(99.9%) 0.444 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  60.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 1908.904 ns/op
                 benchmarkForwardedMethods·p1.00:   2184.000 ns/op

Iteration  11: 26.115 ±(99.9%) 0.640 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  57.300 ns/op
                 benchmarkForwardedMethods·p0.9999: 379.430 ns/op
                 benchmarkForwardedMethods·p1.00:   5064.000 ns/op

Iteration  12: 26.139 ±(99.9%) 1.017 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  41.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 4041.606 ns/op
                 benchmarkForwardedMethods·p1.00:   5696.000 ns/op

Iteration  13: 25.580 ±(99.9%) 0.436 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  40.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 259.432 ns/op
                 benchmarkForwardedMethods·p1.00:   2796.000 ns/op

Iteration  14: 26.301 ±(99.9%) 0.591 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   31.000 ns/op
                 benchmarkForwardedMethods·p0.99:   40.000 ns/op
                 benchmarkForwardedMethods·p0.999:  60.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 270.818 ns/op
                 benchmarkForwardedMethods·p1.00:   5264.000 ns/op

Iteration  15: 27.075 ±(99.9%) 0.954 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   31.000 ns/op
                 benchmarkForwardedMethods·p0.99:   40.000 ns/op
                 benchmarkForwardedMethods·p0.999:  61.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 3495.176 ns/op
                 benchmarkForwardedMethods·p1.00:   5888.000 ns/op

Iteration  16: 25.818 ±(99.9%) 0.828 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  41.000 ns/op
                 benchmarkForwardedMethods·p0.9999: 2626.528 ns/op
                 benchmarkForwardedMethods·p1.00:   5440.000 ns/op

Iteration  17: 26.232 ±(99.9%) 0.691 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
                 benchmarkForwardedMethods·p0.50:   30.000 ns/op
                 benchmarkForwardedMethods·p0.90:   30.000 ns/op
                 benchmarkForwardedMethods·p0.95:   30.000 ns/op
                 benchmarkForwardedMethods·p0.99:   31.000 ns/op
                 benchmarkForwardedMethods·p0.999:  60.503 ns/op
                 benchmarkForwardedMethods·p0.9999: 270.950 ns/op
                 benchmarkForwardedMethods·p1.00:   5720.000 ns/op

Iteration  18: 26.449 ±(99.9%) 0.638 ns/op
                 benchmarkForwardedMethods·p0.00:   20.000 ns/op
